time,open,high,low,close
2025-11-14T13:30:00+09:00,99059,99059,96764,97651
2025-11-14T13:45:00+09:00,97681,98000,97380,97905
2025-11-14T14:00:00+09:00,97878,98000,97500,97501
2025-11-14T14:15:00+09:00,97572,97870,97351,97351
2025-11-14T14:30:00+09:00,97351,97698,97139,97460
2025-11-14T14:45:00+09:00,97410,97729,97309,97590
2025-11-14T15:00:00+09:00,97589,97589,97065,97290
2025-11-14T15:15:00+09:00,97219,97219,96938,97062
2025-11-14T15:30:00+09:00,97100,97143,96801,96896
2025-11-14T15:45:00+09:00,96893,97600,96091,97600
2025-11-14T16:00:00+09:00,97590,97791,97000,97429
2025-11-14T16:15:00+09:00,97430,97740,97341,97740
2025-11-14T16:30:00+09:00,97730,97730,96870,97188
2025-11-14T16:45:00+09:00,97188,97666,97181,97190
2025-11-14T17:00:00+09:00,97190,97190,96918,97103
2025-11-14T17:15:00+09:00,96970,97500,96910,96965
2025-11-14T17:30:00+09:00,96970,97269,96845,97209
2025-11-14T17:45:00+09:00,97208,97390,97030,97390
2025-11-14T18:00:00+09:00,97382,97500,97260,97329
2025-11-14T18:15:00+09:00,97330,97400,97040,97110
2025-11-14T18:30:00+09:00,97112,97148,96725,97146
2025-11-14T18:45:00+09:00,97150,97182,96789,96891
2025-11-14T19:00:00+09:00,96891,97030,96780,96980
2025-11-14T19:15:00+09:00,96980,97110,96963,97066
2025-11-14T19:30:00+09:00,97023,97318,96970,97182
2025-11-14T19:45:00+09:00,97213,97213,96715,96773
2025-11-14T20:00:00+09:00,96773,96949,96727,96730
2025-11-14T20:15:00+09:00,96789,96839,96450,96529
2025-11-14T20:30:00+09:00,96530,96561,95800,96240
2025-11-14T20:45:00+09:00,96193,96259,95825,96215
2025-11-14T21:00:00+09:00,96196,96196,95600,95600
2025-11-14T21:15:00+09:00,95621,95921,95575,95771
2025-11-14T21:30:00+09:00,95791,95916,94857,94912
2025-11-14T21:45:00+09:00,94913,95580,94864,95408
2025-11-14T22:00:00+09:00,95405,95721,95081,95126
2025-11-14T22:15:00+09:00,95149,95275,94857,95096
2025-11-14T22:30:00+09:00,95125,95220,94796,94838
2025-11-14T22:45:00+09:00,94839,95688,94796,95324
2025-11-14T23:00:00+09:00,95317,95870,95132,95415
2025-11-14T23:15:00+09:00,95398,95947,95377,95502
2025-11-14T23:30:00+09:00,95503,96569,95048,96489
2025-11-14T23:45:00+09:00,96471,96880,96321,96643
2025-11-15T00:00:00+09:00,96619,96628,96000,96150
2025-11-15T00:15:00+09:00,96150,96856,95756,96561
2025-11-15T00:30:00+09:00,96561,96890,96560,96808
2025-11-15T00:45:00+09:00,96811,97340,96761,96819
2025-11-15T01:00:00+09:00,96791,96791,96283,96560
2025-11-15T01:15:00+09:00,96565,97136,96277,96971
2025-11-15T01:30:00+09:00,97007,97345,96872,97051
2025-11-15T01:45:00+09:00,97082,97259,96918,97020
2025-11-15T02:00:00+09:00,97002,97059,96931,96951
2025-11-15T02:15:00+09:00,96939,97079,96540,96680
2025-11-15T02:30:00+09:00,96682,96682,96323,96330
2025-11-15T02:45:00+09:00,96343,96362,95620,95780
2025-11-15T03:00:00+09:00,95835,96260,95630,96259
2025-11-15T03:15:00+09:00,96225,96277,95776,96015
2025-11-15T03:30:00+09:00,96059,96170,95393,95423
2025-11-15T03:45:00+09:00,95436,95499,95111,95145
2025-11-15T04:00:00+09:00,95136,95500,95000,95479
2025-11-15T04:15:00+09:00,95498,95976,95498,95880
2025-11-15T04:30:00+09:00,95800,95800,95490,95490
2025-11-15T04:45:00+09:00,95480,95885,95410,95865
2025-11-15T05:00:00+09:00,95870,96000,95490,95490
2025-11-15T05:15:00+09:00,95529,95579,95000,95000
2025-11-15T05:30:00+09:00,95000,95120,94653,94654
2025-11-15T05:45:00+09:00,94653,94654,94571,94572
2025-11-15T06:00:00+09:00,94572,95085,94571,95009
2025-11-15T06:15:00+09:00,94995,95209,94802,94827
2025-11-15T06:30:00+09:00,94860,95170,94846,95163
2025-11-15T06:45:00+09:00,95177,95271,95091,95198
2025-11-15T07:00:00+09:00,95211,95500,94973,94973
2025-11-15T07:15:00+09:00,94973,95470,94973,95436
2025-11-15T07:30:00+09:00,95430,95640,95391,95588
2025-11-15T07:45:00+09:00,95561,95660,95001,95319
2025-11-15T08:00:00+09:00,95321,95321,94510,94860
2025-11-15T08:15:00+09:00,94846,94961,94471,94559
2025-11-15T08:30:00+09:00,94557,94859,94469,94824
